,index,comment,author,relative_time_posted,url,ingestion_date
60,8c315b1b-e428-4bf9-ad3a-ac5f48860fc4,"its very early but i think this Morgan she will make, but the fight with her injuries, i think the same about Laurie, Chellsie has a good oportunity in 2021 worlds and 2022, but 2024 we dont know, Leanne and Riley they are young and their routines are very good options for Paris. Dont forget the 2019 worlds junior team: Kayla, Skye, Sydney and Konnor, they're fighting in this quad, and we will see new senior promises this quad",Jesús Palomo,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
61,6cc6c351-231a-4edc-9df7-c615d98275af,Chill bro. This one just got over,Alec B,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
62,4d4d0bd5-5c85-41b5-b987-e0b025891375,"Is it going back to 5 team members, four up, three count in qualifications?",Alison T.,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
63,6b7d942b-1d63-44cf-a283-b7b9d8274254,I’m expecting to see Konnor Mcclain there ❤️😍,Bruno Auzier,20 hours ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
64,75c20ec4-ba4c-45f0-926f-0a78c6264831,"2024 Women's Team: 
1) Sunisa Lee
2) Morgan Hurd (Captain)
3) Leanne Wong",Diversity Council,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
65,1e917aab-acab-4730-a15d-4692a7b5dcc5,I really want Kayla Dicello to go to the olympics and compete in 2024,Lili H.,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
66,de4947b7-2fd7-4cb7-ac9e-9704451b1307,Leanne Wong is the only realistic one I think,Julia Lostetter,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
67,2af86490-355d-4fa5-8e03-802cbedc5c40,"I would say Morgan, but I'm worried about her elbow...",luig2121,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
68,fd85389b-4e82-47e1-b665-72bcf6798ef6,"Chellsie. I love Illusion Turns and Arabians. Time for grace and style again!
Too much focus on perfection (Nadia Comaneci), willpower (Kerri Strug), and being OP (Simone Biles), turns a blind eye to so many unnecessary risks - i.e. what happened to Elena Mukhina. Can we close this chapter on risking life and limb for gymnastics?",Pebblebrook Books,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
69,d78abd61-c9c6-4c94-8551-960cf19df475,I need to see Morgan come back!!,rachel k,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
