,index,comment,author,relative_time_posted,url,ingestion_date
102,8a906e1c-0130-4c19-bdcd-d5c212fcba80,The bronze for Murakami 🤍,Thomas Nicolas,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
103,7c1a35f4-7654-4b63-9e96-31a3fb0feedc,Gee..I wonder what’s going to win.😂,Appaddict01,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
104,e72d5b20-0307-464e-9c8b-b5b625881e31,"Indian hockey mens team bronze, pv sindhu, lovlina boxing bronze",RIDHI RAJGOR,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
105,ba41f8a6-153e-4c5d-83f3-913ff7bb59cb,Burkina Faso's first Olympic medal,livtaspa13,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
106,4712e52a-dcdb-4ca4-9617-645dda91a8b0,Any of the above except Simone Biles.,Leo L,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
107,2e58338c-3de8-4ca1-aaa3-fb15ddbabb21,Megan Tapper di rapper ofcourse. Jamaica 100mH bronze medalist,m j,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
108,2b950e3e-bbf3-4afe-be09-dcf4766aa905,Bruno Fratus at swimming,Luís Henrique Giglio,2 hours ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
109,3d26219c-ccde-40b4-9611-4da85c3a1efe,Indian men's hockey🏒 team bronze🥉..,Devendrasinh Janvar,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
110,8ffd6a44-f39f-4704-ad2b-fe78c41beb15,"All of them, yes.",Kelly Stout,2 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
111,77d15346-c670-4a64-9bbb-62e59c240562,India hockey men team winning bronze ☺☺,Dalmi Riram,2 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
112,fc19d3a3-a556-41a7-861e-01dfe7550de5,Simone and Seojeong!!,Elena Elena,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
113,37fc853c-4264-4646-b9b4-e913ee813196,Best GB bronze moment was Sky Brown from the skateboarding,Tai Jones,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
114,8db11302-d3c4-41f6-a556-ae2afdc42ec8,"Simone fan here, though i have to say it's really a little sad that her taking part in the beam finals sort of overshadow the achievements of the other great gymnasts in the games. Like guan chen chen gave an excellent performance on the beam, yeo seojeong completed the most difficult and newest front handspring vault after the Produnova or Nina Derwael's first ever medal for a Belgian female athlete",simplegateaux,4 days ago (edited),https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
115,6e4030de-32c6-4368-8650-1013cbb76771,Marcial vs Kharzyniack,FF18Cloud,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
116,b0550b24-5905-44d5-90c2-72911138e3f2,Team gb 🇬🇧,Gadirova,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
117,ef17e2bc-e1d1-4038-a578-111f53063a0e,Andre De Grasse - 100 m,Claire Mercier,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
118,c9834f6c-809c-45e4-a581-bb3eccb09c92,ROC team gold,Isac Jaenecke,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
119,5eb11bb4-3a3e-4305-ac41-e5b08e170fd6,Guan Chenchen gold!,Larkin B,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
120,b8185bf2-733e-43b9-8cb0-d643c1a39999,Mai winning bronze,davfb8622,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
121,cb08cd88-4c79-4513-bee4-43476d7f827f,New Zealand lisa carrington,sarah Danielle Goodman,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
122,46786d77-12bf-4508-a680-0782826e2e22,GABBY THOMAS 200m,Sese A,2 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
123,4bafc885-b73c-472b-ac67-ca474554e827,México,Redes Moviles servicios,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
124,b2cb14d4-f584-46ff-bf83-ca6809cd6bf8,Nina Daerwell.,Pascale,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
125,f1985d51-ffb3-42df-ab28-7f9bd33a4c76,Felix bronze,Angel Melendez,2 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
126,9f7c561f-c12a-4cce-bb51-d149b5106b15,Is it bad that I was pissed after SB dropped out. They I mean they still got silver w/o her. I was pissed she got a medal as well. Still I know it was mental health. But nobody else backed down/out.,Katie Powell,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
127,2aca5308-8dab-422b-a510-20c05466e051,This isn’t the SIMONE BILES SHOW! 😡 they centered the games around her and wasn’t fair for the others I’m so ashamed of them for that.,M.Derrick,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
128,e8740877-4aa8-4949-a657-0a682efc50c0,Canada?,Jackson Cummings,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
129,73436ea1-e5d4-41a1-8a9b-7acd8909a8ad,first aye,gymnastics fan club,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
130,95da4acd-8c1a-4c4f-9c27-81d8f2d2cf78,Sky Brown,Lps Kara TV,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
131,c79eda0b-ea22-454d-80e4-2de6b05ae5e2,belarus alina harnasko in rg,Sophie Chan,2 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
132,2e582a8b-813a-48ca-abfe-3aed2dbd5064,"I can see why the GB one isn't very popular, Becky Downie wasn't on the team, their team results  could've been very different if she was in the team",Sun flower,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
